timestamp,latitude,longitude,speed,fuel_level,engine_temp,accelerometer_x,accelerometer_y,accelerometer_z,head_position_X,eye_closed_duration,driver_state,vehicle_health,vehicle_type
2024-01-01 09:10:55,37.782796,-122.414058,103,45.56,86,-2.39,2.87,-2.34,Right,0.52,awake,normal,SUV
2024-01-01 09:11:00,37.768111,-122.424401,60,92.28,92,1.7,-2.57,2.59,Right,2.19,drowsy,normal,SUV
2024-01-01 09:11:05,37.772043,-122.42666,27,26.25,118,0.27,-1.11,-1.65,Right,0.28,awake,needs_maintenance,truck
2024-01-01 09:11:10,37.766719,-122.418463,94,30.31,60,-2.28,0.74,2.66,Straight,2.61,drowsy,normal,SUV
2024-01-01 09:11:15,37.771354,-122.415004,127,17.57,123,2.76,2.04,-2.12,Left,0.93,awake,needs_maintenance,truck
2024-01-01 09:11:20,37.76511,-122.418681,105,81.69,75,1.64,0.53,-0.97,Straight,0.51,awake,normal,sedan
2024-01-01 09:11:25,37.768326,-122.424034,46,67.4,60,-0.69,1.6,-1.06,Straight,1.0,awake,normal,sedan
2024-01-01 09:11:30,37.781829,-122.420604,102,92.66,86,-1.91,-0.26,0.42,Right,2.74,drowsy,normal,SUV
2024-01-01 09:11:35,37.773254,-122.41911,26,94.45,90,-1.37,2.09,1.61,Right,0.51,awake,normal,SUV
2024-01-01 09:11:40,37.783254,-122.428592,104,48.6,93,-1.16,-1.6,2.17,Right,2.33,drowsy,normal,SUV
2024-01-01 09:11:45,37.766626,-122.4192,48,80.76,91,-0.51,-2.38,2.0,Left,2.02,drowsy,normal,SUV
2024-01-01 09:11:50,37.773149,-122.428158,105,85.95,78,1.93,-0.82,2.29,Straight,0.86,awake,normal,sedan
2024-01-01 09:11:55,37.76609,-122.412766,91,43.62,103,-1.73,-1.93,1.14,Straight,2.98,drowsy,normal,truck
2024-01-01 09:12:00,37.766271,-122.417563,15,20.68,70,-2.79,-1.61,2.38,Straight,2.81,drowsy,normal,SUV
2024-01-01 09:12:05,37.780408,-122.424689,90,49.79,106,1.13,0.94,-2.1,Straight,1.79,awake,normal,truck
2024-01-01 09:12:10,37.784608,-122.410152,19,94.11,114,-0.04,1.42,-0.53,Left,1.01,distracted,needs_maintenance,truck
2024-01-01 09:12:15,37.779915,-122.410167,105,42.23,78,-1.71,-0.05,-2.61,Right,2.3,drowsy,normal,SUV
2024-01-01 09:12:20,37.766542,-122.417673,95,21.15,116,1.77,1.79,-0.54,Right,2.53,drowsy,needs_maintenance,truck
2024-01-01 09:12:25,37.774551,-122.426943,95,18.38,95,-3.0,0.98,-1.33,Right,2.22,drowsy,needs_maintenance,SUV
2024-01-01 09:12:30,37.772255,-122.4095,81,83.87,78,-2.46,-1.12,-0.1,Straight,1.59,awake,normal,sedan
2024-01-01 09:12:35,37.77188,-122.42626,43,47.1,123,-0.08,-2.99,1.19,Right,1.04,distracted,needs_maintenance,truck
2024-01-01 09:12:40,37.772464,-122.410396,55,21.52,69,0.26,-2.22,-2.36,Left,1.38,distracted,normal,SUV
2024-01-01 09:12:45,37.766846,-122.416409,121,74.69,66,-2.43,-2.58,-0.21,Straight,1.66,awake,normal,sedan
2024-01-01 09:12:50,37.771387,-122.411651,70,61.44,106,1.92,0.5,0.87,Right,0.62,awake,normal,truck
2024-01-01 09:12:55,37.771991,-122.418663,84,34.01,124,2.3,-0.33,-1.7,Straight,0.53,awake,needs_maintenance,truck
2024-01-01 09:13:00,37.767845,-122.418002,139,72.31,123,0.58,-0.45,-2.85,Right,0.38,awake,needs_maintenance,truck
2024-01-01 09:13:05,37.784161,-122.418549,32,41.35,100,-0.6,-2.24,-2.34,Straight,0.62,awake,normal,SUV
2024-01-01 09:13:10,37.778498,-122.419886,70,88.85,73,1.33,-0.98,-2.95,Right,0.81,awake,normal,sedan
2024-01-01 09:13:15,37.766469,-122.411459,134,14.59,125,0.88,-2.38,2.7,Right,0.45,awake,needs_maintenance,truck
2024-01-01 09:13:20,37.780021,-122.42648,8,87.55,93,1.38,0.73,-0.67,Straight,0.31,awake,normal,SUV
2024-01-01 09:13:25,37.777204,-122.427746,73,66.34,109,0.32,-1.57,1.13,Straight,0.34,awake,normal,truck
2024-01-01 09:13:30,37.768815,-122.427762,132,54.83,129,-0.67,1.06,2.11,Straight,1.73,awake,needs_maintenance,truck
2024-01-01 09:13:35,37.769652,-122.428156,105,50.03,90,2.31,-1.75,-1.46,Left,1.89,distracted,normal,SUV
2024-01-01 09:13:40,37.767562,-122.421386,44,27.5,93,1.34,2.99,0.56,Straight,1.63,awake,normal,SUV
2024-01-01 09:13:45,37.765981,-122.411718,94,30.99,63,0.29,2.01,1.1,Straight,2.64,drowsy,normal,SUV
2024-01-01 09:13:50,37.773807,-122.419769,77,62.07,61,0.49,2.88,-0.53,Left,2.57,drowsy,normal,sedan
2024-01-01 09:13:55,37.76573,-122.41232,54,15.53,107,1.75,1.02,-1.98,Right,2.14,drowsy,needs_maintenance,truck
2024-01-01 09:14:00,37.77303,-122.41186,12,82.3,117,-1.22,-1.54,-1.75,Right,2.66,drowsy,needs_maintenance,truck
2024-01-01 09:14:05,37.784298,-122.423837,37,20.46,81,0.99,-1.14,-2.88,Right,2.21,drowsy,normal,SUV
2024-01-01 09:14:10,37.779232,-122.42812,136,66.62,93,-0.61,-2.21,2.8,Left,0.38,awake,normal,SUV
2024-01-01 09:14:15,37.767641,-122.417279,58,85.86,79,-0.36,1.69,2.25,Right,2.97,drowsy,normal,sedan
2024-01-01 09:14:20,37.77576,-122.424633,97,94.29,92,-2.0,-2.86,1.07,Right,2.58,drowsy,normal,SUV
2024-01-01 09:14:25,37.765374,-122.409486,25,10.07,91,-1.93,-2.43,0.33,Straight,1.13,awake,needs_maintenance,SUV
2024-01-01 09:14:30,37.783434,-122.427249,14,84.28,61,-1.78,1.07,-0.35,Right,2.45,drowsy,normal,sedan
2024-01-01 09:14:35,37.76552,-122.428632,94,61.49,92,-2.21,1.84,-2.61,Left,2.59,drowsy,normal,SUV
2024-01-01 09:14:40,37.783528,-122.41171,82,81.51,102,-0.33,-1.91,0.82,Right,2.39,drowsy,normal,truck
2024-01-01 09:14:45,37.773838,-122.427756,72,14.11,100,2.76,-2.83,-1.79,Right,1.46,distracted,needs_maintenance,SUV
2024-01-01 09:14:50,37.765424,-122.427668,114,32.64,76,-1.77,-2.52,1.75,Right,1.95,distracted,normal,SUV
2024-01-01 09:14:55,37.773127,-122.411614,92,74.75,74,2.29,0.86,1.26,Left,0.93,awake,normal,sedan
2024-01-01 09:15:00,37.779621,-122.421568,113,98.17,102,0.47,1.55,-0.16,Straight,0.88,awake,normal,truck
2024-01-01 09:15:05,37.766174,-122.421011,138,63.62,64,-0.03,-1.98,0.94,Left,1.55,distracted,normal,sedan
2024-01-01 09:15:10,37.765994,-122.420469,28,88.17,106,0.29,2.03,-0.18,Left,1.08,distracted,normal,truck
2024-01-01 09:15:15,37.778877,-122.427688,106,91.25,124,-0.15,-2.31,-1.22,Straight,0.51,awake,needs_maintenance,truck
2024-01-01 09:15:20,37.769101,-122.412735,38,19.14,71,2.05,-0.35,-0.24,Left,1.49,distracted,needs_maintenance,SUV
2024-01-01 09:15:25,37.771935,-122.411176,13,43.5,79,-2.58,-0.55,2.59,Left,2.05,drowsy,normal,SUV
2024-01-01 09:15:30,37.779059,-122.428535,140,31.08,91,0.93,0.69,-2.5,Left,0.2,awake,normal,SUV
2024-01-01 09:15:35,37.779777,-122.418143,4,76.16,110,-1.25,1.49,0.28,Right,1.77,distracted,normal,truck
2024-01-01 09:15:40,37.778196,-122.426178,67,46.45,106,0.76,-1.78,0.02,Straight,2.58,drowsy,normal,truck
2024-01-01 09:15:45,37.767295,-122.411447,29,63.38,113,-1.66,1.19,-0.54,Right,0.68,awake,needs_maintenance,truck
2024-01-01 09:15:50,37.766863,-122.413274,43,80.43,78,1.1,1.27,2.78,Straight,1.5,awake,normal,sedan
2024-01-01 09:15:55,37.775786,-122.417472,16,13.15,115,0.32,-0.36,-2.06,Straight,1.74,awake,needs_maintenance,truck
2024-01-01 09:16:00,37.768162,-122.4234,30,59.01,93,-0.09,-1.57,0.49,Straight,2.37,drowsy,normal,SUV
2024-01-01 09:16:05,37.783248,-122.423823,36,38.5,82,1.34,1.52,1.35,Straight,0.49,awake,normal,SUV
2024-01-01 09:16:10,37.783383,-122.42854,78,59.13,66,-2.37,-1.51,-1.88,Left,0.28,awake,normal,SUV
2024-01-01 09:16:15,37.767628,-122.426724,128,77.08,129,1.62,-2.62,-2.47,Straight,1.12,awake,needs_maintenance,truck
2024-01-01 09:16:20,37.784228,-122.409481,109,71.64,75,-0.54,1.96,-0.05,Right,1.78,distracted,normal,sedan
2024-01-01 09:16:25,37.780259,-122.418897,75,76.94,65,1.93,-0.99,0.61,Straight,0.32,awake,normal,sedan
2024-01-01 09:16:30,37.782546,-122.421968,132,70.34,124,-0.4,0.7,1.05,Right,1.04,distracted,needs_maintenance,truck
2024-01-01 09:16:35,37.770451,-122.423662,9,80.7,74,-0.1,2.14,1.36,Straight,0.35,awake,normal,sedan
2024-01-01 09:16:40,37.778519,-122.413779,138,72.14,91,-0.83,-2.91,1.64,Right,0.1,awake,normal,SUV
2024-01-01 09:16:45,37.777839,-122.409985,28,48.73,119,1.15,1.66,0.02,Left,0.51,awake,needs_maintenance,truck
2024-01-01 09:16:50,37.78186,-122.427401,52,70.98,90,0.45,-2.21,0.64,Left,1.48,distracted,normal,SUV
2024-01-01 09:16:55,37.775242,-122.416883,24,19.21,117,1.75,0.37,2.0,Straight,1.97,awake,needs_maintenance,truck
2024-01-01 09:17:00,37.778428,-122.414931,115,10.37,87,-0.23,-0.07,-0.58,Right,2.85,drowsy,needs_maintenance,SUV
2024-01-01 09:17:05,37.766908,-122.42022,81,67.02,113,1.41,-1.57,-2.81,Right,1.82,distracted,needs_maintenance,truck
2024-01-01 09:17:10,37.769803,-122.413891,90,67.97,124,-1.85,-2.91,-1.62,Left,1.88,distracted,needs_maintenance,truck
2024-01-01 09:17:15,37.775136,-122.414179,18,17.58,79,-2.46,-0.54,0.79,Straight,2.26,drowsy,needs_maintenance,SUV
2024-01-01 09:17:20,37.784652,-122.412198,34,47.62,87,-1.16,1.36,0.31,Left,1.96,distracted,normal,SUV
2024-01-01 09:17:25,37.768501,-122.415073,95,88.01,74,-1.14,-1.19,-0.57,Left,2.54,drowsy,normal,sedan
2024-01-01 09:17:30,37.769558,-122.426158,16,96.1,104,0.87,0.07,-2.8,Left,1.19,distracted,normal,truck
2024-01-01 09:17:35,37.775422,-122.426838,119,89.37,125,-0.23,1.97,2.78,Right,2.99,drowsy,needs_maintenance,truck
2024-01-01 09:17:40,37.773256,-122.416193,33,51.15,62,-0.35,1.22,-0.74,Right,2.13,drowsy,normal,SUV
2024-01-01 09:17:45,37.77207,-122.412611,9,88.05,77,2.64,1.24,2.12,Straight,2.54,drowsy,normal,sedan
2024-01-01 09:17:50,37.769494,-122.429211,59,60.74,94,-1.91,-0.79,2.17,Straight,2.8,drowsy,normal,SUV
2024-01-01 09:17:55,37.77505,-122.424711,129,93.71,82,1.68,1.41,-0.64,Right,1.32,distracted,normal,SUV
2024-01-01 09:18:00,37.765877,-122.419712,130,70.05,104,-2.95,-2.17,-2.78,Straight,0.8,awake,normal,truck
2024-01-01 09:18:05,37.769973,-122.428388,96,19.58,68,-0.89,1.03,0.22,Right,2.45,drowsy,needs_maintenance,SUV
2024-01-01 09:18:10,37.769725,-122.412639,64,44.53,120,1.74,-1.1,-1.26,Right,1.92,distracted,needs_maintenance,truck
2024-01-01 09:18:15,37.775893,-122.421776,83,56.78,66,-2.37,0.72,-0.59,Right,0.62,awake,normal,SUV
2024-01-01 09:18:20,37.780005,-122.428859,64,13.11,77,-1.7,2.91,-2.97,Straight,1.73,awake,needs_maintenance,SUV
2024-01-01 09:18:25,37.772956,-122.425104,78,49.95,123,0.24,-2.62,-1.17,Left,1.54,distracted,needs_maintenance,truck
2024-01-01 09:18:30,37.780861,-122.412324,79,94.85,123,-2.14,1.69,1.67,Straight,1.1,awake,needs_maintenance,truck
2024-01-01 09:18:35,37.775955,-122.427243,77,23.75,126,2.93,-1.02,-1.15,Right,2.58,drowsy,needs_maintenance,truck
2024-01-01 09:18:40,37.77099,-122.412005,69,40.03,61,-1.06,2.84,1.59,Straight,1.81,awake,normal,SUV
2024-01-01 09:18:45,37.766445,-122.427553,54,79.47,129,-0.96,-0.12,0.61,Straight,1.44,awake,needs_maintenance,truck
2024-01-01 09:18:50,37.777905,-122.426118,130,87.1,123,-0.34,-2.53,1.7,Straight,0.15,awake,needs_maintenance,truck
2024-01-01 09:18:55,37.782393,-122.414035,36,75.95,98,-0.59,1.36,1.74,Straight,2.26,drowsy,normal,SUV
2024-01-01 09:19:00,37.784608,-122.420134,30,29.99,118,-2.64,-1.52,-1.3,Right,0.75,awake,needs_maintenance,truck
2024-01-01 09:19:05,37.775887,-122.427346,24,48.14,113,-0.41,0.77,0.77,Straight,2.1,drowsy,needs_maintenance,truck
2024-01-01 09:19:10,37.783886,-122.424486,9,35.74,100,-2.69,2.92,-0.26,Straight,2.67,drowsy,normal,SUV
2024-01-01 09:19:15,37.767449,-122.422133,78,65.81,91,-1.32,-2.84,-2.32,Right,0.63,awake,normal,SUV
2024-01-01 09:19:20,37.770953,-122.422633,45,98.06,118,-0.26,0.93,0.51,Right,0.34,awake,needs_maintenance,truck
2024-01-01 09:19:25,37.780713,-122.417749,43,42.6,107,2.13,-2.96,-0.56,Left,0.63,awake,normal,truck
2024-01-01 09:19:30,37.778705,-122.421905,86,64.81,121,2.41,1.66,-1.58,Right,0.24,awake,needs_maintenance,truck
2024-01-01 09:19:35,37.780991,-122.415937,51,24.62,115,0.37,-2.7,1.74,Left,0.72,awake,needs_maintenance,truck
2024-01-01 09:19:40,37.77979,-122.415348,38,75.44,103,-1.9,-0.7,0.5,Right,2.66,drowsy,normal,truck
2024-01-01 09:19:45,37.783762,-122.427466,88,33.72,63,0.93,-2.54,1.69,Straight,1.13,awake,normal,SUV
2024-01-01 09:19:50,37.781777,-122.412674,118,90.08,79,-2.01,1.86,2.79,Left,1.52,distracted,normal,sedan
2024-01-01 09:19:55,37.775016,-122.419075,76,69.89,93,2.86,-0.55,0.35,Straight,1.99,awake,normal,SUV
2024-01-01 09:20:00,37.782227,-122.41457,83,86.62,64,-2.54,-1.85,-2.71,Right,2.39,drowsy,normal,sedan
2024-01-01 09:20:05,37.768702,-122.42051,46,93.08,127,-2.03,-1.74,-2.88,Right,1.06,distracted,needs_maintenance,truck
2024-01-01 09:20:10,37.767686,-122.421914,102,21.47,92,2.21,2.22,-0.82,Straight,1.45,awake,normal,SUV
2024-01-01 09:20:15,37.782449,-122.415959,31,49.59,100,0.7,-2.38,0.94,Left,2.51,drowsy,normal,SUV
2024-01-01 09:20:20,37.765429,-122.415549,97,93.02,70,-2.43,-1.75,-0.35,Right,2.39,drowsy,normal,sedan
2024-01-01 09:20:25,37.782033,-122.420595,132,85.02,107,-1.18,0.24,2.87,Right,2.01,drowsy,normal,truck
2024-01-01 09:20:30,37.780858,-122.427387,121,24.7,110,-1.13,2.68,1.65,Left,0.83,awake,normal,truck
2024-01-01 09:20:35,37.767148,-122.428162,108,76.81,64,0.83,2.05,2.59,Right,2.29,drowsy,normal,sedan
2024-01-01 09:20:40,37.768033,-122.415759,25,70.75,81,-0.8,-1.64,-2.32,Straight,0.6,awake,normal,SUV
2024-01-01 09:20:45,37.780918,-122.429329,61,91.38,117,-1.94,2.94,-0.29,Left,1.86,distracted,needs_maintenance,truck
2024-01-01 09:20:50,37.770865,-122.422829,45,47.92,99,-0.33,-2.69,0.23,Left,0.9,awake,normal,SUV
2024-01-01 09:20:55,37.772703,-122.4229,87,14.01,94,-2.98,1.52,2.62,Straight,2.57,drowsy,needs_maintenance,SUV
2024-01-01 09:21:00,37.778374,-122.41793,41,29.39,121,-1.15,-0.11,1.73,Straight,2.05,drowsy,needs_maintenance,truck
2024-01-01 09:21:05,37.778739,-122.417257,134,66.15,113,-2.94,-2.69,0.3,Left,2.83,drowsy,needs_maintenance,truck
2024-01-01 09:21:10,37.777756,-122.427093,37,62.22,65,-0.14,2.2,1.95,Right,0.71,awake,normal,sedan
2024-01-01 09:21:15,37.772142,-122.410418,126,12.05,73,1.93,-0.24,0.44,Right,1.15,distracted,needs_maintenance,SUV
2024-01-01 09:21:20,37.768999,-122.426131,140,29.99,68,-0.26,-2.59,1.38,Left,0.61,awake,normal,SUV
2024-01-01 09:21:25,37.770986,-122.41378,108,95.27,67,0.86,0.08,2.63,Left,2.73,drowsy,normal,sedan
2024-01-01 09:21:30,37.783231,-122.426896,94,35.23,80,-0.17,-0.31,1.13,Straight,0.95,awake,normal,SUV
2024-01-01 09:21:35,37.772579,-122.426854,28,45.8,110,-2.49,-1.35,-2.27,Right,0.57,awake,normal,truck
2024-01-01 09:21:40,37.768217,-122.429136,130,67.27,63,-0.11,0.4,0.95,Left,2.02,drowsy,normal,sedan
2024-01-01 09:21:45,37.767251,-122.409653,38,94.52,77,2.38,-2.24,-1.98,Straight,0.78,awake,normal,sedan
2024-01-01 09:21:50,37.773906,-122.418449,16,62.94,103,0.57,0.9,-0.66,Right,0.26,awake,normal,truck
2024-01-01 09:21:55,37.780763,-122.413147,1,32.38,108,-1.45,-0.55,0.34,Straight,1.6,awake,normal,truck
2024-01-01 09:22:00,37.765225,-122.411319,2,56.72,60,1.93,-2.32,-1.91,Straight,2.81,drowsy,normal,SUV
2024-01-01 09:22:05,37.772034,-122.420646,44,17.08,104,-2.79,-1.95,-2.88,Right,1.87,distracted,needs_maintenance,truck
2024-01-01 09:22:10,37.777312,-122.415142,69,39.1,86,-0.58,-0.78,1.67,Left,2.21,drowsy,normal,SUV
2024-01-01 09:22:15,37.783374,-122.420359,32,77.42,90,0.66,2.94,1.99,Straight,2.08,drowsy,normal,SUV
2024-01-01 09:22:20,37.766211,-122.424907,121,13.92,111,2.93,-1.97,2.45,Left,2.25,drowsy,needs_maintenance,truck
2024-01-01 09:22:25,37.776585,-122.418971,81,31.06,87,-0.42,1.34,-0.11,Right,0.97,awake,normal,SUV
2024-01-01 09:22:30,37.764923,-122.41024,119,80.99,66,-0.15,0.89,1.38,Straight,2.96,drowsy,normal,sedan
2024-01-01 09:22:35,37.775631,-122.419796,37,52.05,92,2.92,-2.72,2.4,Right,1.15,distracted,normal,SUV
2024-01-01 09:22:40,37.766659,-122.421833,124,81.8,118,0.44,-0.08,-2.6,Straight,2.65,drowsy,needs_maintenance,truck
2024-01-01 09:22:45,37.768143,-122.425688,124,51.65,74,2.6,-0.99,-0.07,Straight,2.97,drowsy,normal,SUV
2024-01-01 09:22:50,37.765096,-122.409497,78,77.83,113,-0.06,-0.83,-1.94,Right,2.77,drowsy,needs_maintenance,truck
2024-01-01 09:22:55,37.770972,-122.41519,52,84.67,91,1.52,-0.95,2.13,Left,2.02,drowsy,normal,SUV
2024-01-01 09:23:00,37.772505,-122.414261,45,97.61,108,0.56,-0.9,0.57,Straight,0.41,awake,normal,truck
2024-01-01 09:23:05,37.766581,-122.428284,133,70.94,119,-0.96,-0.83,-1.58,Right,2.14,drowsy,needs_maintenance,truck
2024-01-01 09:23:10,37.76643,-122.415526,7,74.0,112,0.32,-2.5,-0.3,Left,0.39,awake,needs_maintenance,truck
2024-01-01 09:23:15,37.774792,-122.416508,131,22.36,107,-0.86,2.92,1.31,Left,2.45,drowsy,normal,truck
